""	"Mean BirA.x"	"Mean FLNc.x"	"cluster"	"id"	"ÿþBirA_1"	"BirA_2"	"BirA_3"	"FLNc_1"	"FLNc_2"	"FLNc_3"	"Mean BirA.y"	"Mean FLNc.y"	"Number of proteins"	"Peptides"	"Unique peptides"	"Sequence coverage [%]"	"Unique sequence coverage [%]"	"Mol. weight [kDa]"	"Q-value"	"Score"	"Intensity"	"Mean"	"BirA_11"	"BirA_12"	"BirA_13"	"BirA_21"	"BirA_22"	"BirA_23"	"BirA_31"	"BirA_32"	"BirA_33"	"FLNc_11"	"FLNc_12"	"FLNc_13"	"FLNc_21"	"FLNc_22"	"FLNc_23"	"FLNc_31"	"FLNc_32"	"FLNc_33"	"Protein IDs"	"Majority protein IDs"	"Protein names"	"Gene names"
"133"	0.2655534	0.2876978	2	"583"	0.349436	0.3672023	0.08002187	0.2269504	0.3352613	0.3008819	0.2655534	0.2876978	3	24	1	65.9	3.1	50.135	0	323.31	1.673e+09	0.276625615	0.356045008	0.37045756	0.321805507	0.369605422	0.367206782	0.364794791	0.084075585	0.080698632	0.075291395	0.242960975	0.212334096	0.225556001	0.35226506	0.33682695	0.316691726	0.308137387	0.28894192	0.305566281	"P68369;Q5FW91;P05214"	"P68369;Q5FW91;P05214"	"Tubulin alpha-1A chain;Tubulin alpha-3 chain"	"Tuba1a;Tuba3a"
"134"	0.2022849	0.2824194	2	"437"	0.3143727	0.2903432	0.002138763	0.1145443	0.1127346	0.6199793	0.2022849	0.2824194	1	151	95	66.6	45.4	223.79	0	323.31	5211100000	0.242352136	0.331872523	0.324138343	0.287107199	0.310289651	0.278639287	0.282100737	0.000217077	-0.00886701	0.015066221	0.148277	0.103143223	0.09221255	0.144044951	0.10891436	0.085244425	0.628051579	0.599348068	0.632538259	"P13541"	"P13541"	"Myosin-3"	"Myh3"
"135"	0.05318665	0.3240988	2	"526"	0.07155834	0.04924192	0.03875969	0.2491774	0.292103	0.4310161	0.05318665	0.3240988	6	52	52	66.7	66.7	95.313	0	323.31	1424200000	0.188642736	0.086644538	0.093001217	0.035029277	0.037824735	0.061226215	0.048674818	0.033303097	0.043205019	0.03977095	0.267381132	0.247759447	0.232391536	0.316349685	0.281431913	0.278527409	0.40445742	0.459678918	0.428911924	"P58252;G3UXK8;G3UZ34;Q543F1;A2AH85;O08810"	"P58252"	"Elongation factor 2"	"Eef2"
"136"	0.08568887	0.1134558	2	"565"	0.05966511	0.08781194	0.1095895	0.09254964	0.1543566	0.09346119	0.08568887	0.1134558	3	14	14	67.1	67.1	26.674	0	52.527	125920000	0.099572336	0.070259593	0.074267723	0.034468021	0.080951013	0.111228913	0.071255885	0.103358939	0.113475382	0.111934289	0.098291077	0.054743219	0.124614604	0.187160134	0.134771615	0.141138092	0.063783571	0.045049019	0.171550959	"Q5YLW3;P62908;D3YV43"	"Q5YLW3;P62908;D3YV43"	"40S ribosomal protein S3"	"Rps3"
"137"	0.15578	0.080323	2	"448"	0.2157355	0.1671664	0.08443819	-0.04045477	0.1182214	0.1632024	0.15578	0.080323	1	8	8	67.4	67.4	14.866	0	109.3	3.41e+08	0.117330422	0.221648932	0.224351764	0.201205894	0.16488795	0.180183232	0.156427979	0.015946247	NA	0.152930126	-0.029748911	-0.01080861	-0.080806784	0.134002298	0.111747481	0.10891436	0.196618274	NA	0.129786521	"P16045"	"P16045"	"Galectin-1"	"Lgals1"
"138"	0.06176183	0.2014765	2	"581"	0.04239867	0.05664682	0.08624002	0.1070789	0.1768532	0.3204975	0.06176183	0.2014765	1	18	18	72.2	72.2	35.076	0	142.85	374070000	0.131619179	0.062092889	0.03738666	0.027716449	0.054881033	0.051538408	0.063521013	0.06359601	0.104760155	0.090363875	0.129982576	0.1062105	0.085043646	0.181009144	0.174801156	0.174749196	0.274873406	0.297541648	0.389077455	"P68040"	"P68040"	"Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed"	"Gnb2l1"
"139"	0.3459913	0.487322	2	"450"	0.4433915	0.4852506	0.1093319	0.240713	0.4121463	0.8091067	0.3459913	0.487322	13	30	17	74	42.2	47.14	0	323.31	1595400000	0.416656667	0.459211469	0.449293226	0.421669722	0.502317846	0.492941886	0.460491925	0.115444079	0.106020816	0.106530853	0.268274248	0.213177606	0.240687281	0.442204177	0.431704372	0.362530321	0.775158823	0.756506801	0.895654559	"Q5FW97;P17182;Q6PHC1;B1ARR7;D3Z6E4;A0A0N4SUX5;Q545V3;P17183;A0A0N4SUI6;B1ARR6;D3YVD3;D3Z2S4;A0A0N4SUW8"	"Q5FW97;P17182;Q6PHC1"	"Alpha-enolase"	"EG433182;Eno1"
"140"	-0.02874028	0.258453	2	"417"	-0.07887653	-0.07669641	0.06935208	0.121463	0.2587859	0.3951101	-0.02874028	0.258453	14	23	23	74.2	74.2	39.355	0	188.42	604450000	0.114856348	-0.061800614	-0.065981567	-0.108847387	-0.077175982	-0.077450976	-0.075462282	0.063070506	0.151523069	-0.006537326	0.121219791	0.152816162	0.090353027	0.291010052	0.233892187	0.251455396	0.38300702	0.394066244	0.408256948	"Q5FWB7;P05064;A6ZI44;Q9CPQ9;A6ZI46;D3YWI1;A0A0U1RPN8;D3YV98;A0A0U1RPT5;D3Z510;A6ZI47;P05063;Q3UER1;Q91Y97"	"Q5FWB7;P05064;A6ZI44;Q9CPQ9;A6ZI46;D3YWI1;A0A0U1RPN8"	"Fructose-bisphosphate aldolase;Fructose-bisphosphate aldolase A"	"Aldoa;Aldoart1"
"141"	-0.1286139	0.6016992	2	"460"	-0.1291585	-0.3608553	0.1041721	0.6557661	0.3514512	0.7978804	-0.1286139	0.6016992	6	44	36	84.1	71.5	53.687	0	323.31	710690000	0.236542662	-0.131314427	-0.132909805	-0.123251185	-0.393092215	-0.369246781	-0.320226997	0.100680649	0.111430556	0.100405015	0.629357398	0.653197348	0.684743583	0.348334402	0.359270185	0.346748888	0.769953072	0.79889226	0.824795961	"Q5FWJ3;P20152;A0A0A6YWC8;A2AKJ2;P03995-2;P03995"	"Q5FWJ3;P20152;A0A0A6YWC8"	"Vimentin"	"Vim"
"142"	-0.9880206	-0.7792989	3	"652"	-1.507404	-1.502308	0.04565028	-0.1874927	-0.06238369	-2.08802	-0.9880206	-0.7792989	1	1	1	0.9	0.9	111.67	0.008273	1.7798	80022000	-0.883659752	-1.528664231	NA	-1.486143351	-1.694369197	NA	-1.310247302	NA	0.018866854	0.07243371	-0.34523645	NA	-0.029748911	-0.129399836	NA	0.004632454	NA	-2.185958862	-1.990081906	"Q3U3I9"	"Q3U3I9"	"Zinc finger protein 865"	"Znf865"
"143"	-0.1626673	-0.06953689	3	"325"	-0.1007735	-0.3517474	-0.03548111	-0.2467071	-0.01452055	0.05261701	-0.1626673	-0.06953689	1	4	4	5.3	5.3	136.18	0	6.6687	3222200	-0.130511669	NA	-0.092040755	-0.109506324	-0.351747364	NA	NA	NA	-0.035481106	NA	NA	-0.313403159	-0.180011109	-0.014520549	NA	NA	NA	0.052617013	NA	"F6RGI3"	"F6RGI3"	""	"Gm340"
"144"	-0.3722916	0.1240039	3	"874"	-0.534094	-0.5960817	0.0133008	0.241648	-0.04465486	0.1750187	-0.3722916	0.1240039	3	5	5	5.5	5.5	115.42	0	44.67	6593500	-0.167804572	NA	-0.509002686	-0.559185326	NA	-0.516198814	-0.675964594	NA	0.013300802	NA	NA	0.37415275	0.109143212	NA	0.032906175	-0.122215904	NA	0.175018668	NA	"Q8K224;A2BH46;E9Q498"	"Q8K224"	"N-acetyltransferase 10"	"Nat10"
"145"	-0.04680621	0.0121189	3	"716"	-0.07958028	-0.004851947	-0.05598641	0.0212335	-0.02697954	0.04210275	-0.04680621	0.0121189	1	5	5	6.9	6.9	79.83	0	8.3102	8074300	-0.019424018	-0.07428062	NA	-0.084879927	0.032296367	NA	-0.04200026	NA	-0.055986412	NA	0.056609374	NA	-0.014142375	-0.047664214	NA	-0.006294869	NA	0.042102754	NA	"Q5U3K5"	"Q5U3K5"	"Rab-like protein 6"	"Rabl6"
"146"	-0.02575548	0.04932259	3	"1009"	0.06032005	-0.102241	-0.0353455	0.07461055	0.04980072	0.02355649	-0.02575548	0.04932259	1	2	2	7	7	23.3	0	5.0132	48667000	0.007364036	0.060320046	NA	NA	-0.102240995	NA	NA	-0.060011748	-0.010679255	NA	0.074610554	NA	NA	0.049800716	NA	NA	0.003632821	0.04348015	NA	"Q9DCJ7"	"Q9DCJ7"	"Aurora kinase A-interacting protein"	"Aurkaip1"
"147"	-0.4652962	-0.02016864	3	"1059"	-0.6953598	-0.6967607	-0.003768024	0.09502491	-0.04602665	-0.1095042	-0.4652962	-0.02016864	1	4	4	8.2	8.2	69.047	0	7.3542	7327100	-0.216208975	-0.587337911	NA	-0.803381741	-0.696760714	NA	NA	0.022510853	-0.02676589	-0.007049035	0.095024906	NA	NA	-0.046026655	NA	NA	0.00560945	-0.084151864	-0.249970123	"Q9Z0H1"	"Q9Z0H1"	"WD repeat-containing protein 46"	"Wdr46"
"148"	-0.00251866	-0.2230474	3	"939"	0.03834196	0.07364506	-0.119543	-0.3665164	-0.197749	-0.1048769	-0.00251866	-0.2230474	2	2	2	8.2	8.2	31.709	0	11.023	5439700	-0.1125538	NA	0.038341958	NA	NA	NA	0.073645055	-0.086668372	-0.198493406	-0.073467202	NA	-0.366516352	NA	NA	NA	-0.197749048	-0.092448898	-0.148668244	-0.073513493	"Q99M28-2;Q99M28"	"Q99M28-2;Q99M28"	"RNA-binding protein with serine-rich domain 1"	"Rnps1"
"149"	-0.01016764	-0.2803272	3	"470"	0.02605196	0.07859875	-0.1351536	-0.2818634	-0.1803429	-0.3787753	-0.01016764	-0.2803272	2	5	5	9.3	9.3	53.516	0	13.064	59347000	-0.145247426	-0.003405153	0.050920844	0.030640183	0.033303097	0.106870562	0.095622592	-0.120032959	-0.158440307	-0.126987651	-0.26252228	-0.263233542	-0.319834471	-0.193986744	-0.161188245	-0.18585369	-0.378045201	-0.360025704	-0.398254991	"P26369;Q3KQM4"	"P26369"	"Splicing factor U2AF 65 kDa subunit"	"U2af2"
"150"	0.07809619	-0.297995	3	"698"	0.07722732	0.1835431	-0.02648181	-0.2114252	-0.1237266	-0.5588333	0.07809619	-0.297995	4	5	4	10.6	8.8	56.248	0	38.07	26974000	-0.127431617	0.069705106	0.157698497	0.004278361	NA	0.162803292	0.20428282	-0.00876063	-0.082762405	0.012077613	-0.214976221	-0.111632109	-0.307667166	NA	-0.102536596	-0.144916534	-0.493779182	-0.632029414	-0.550691307	"Q542V3;Q8VE97;Q9D8S5;O35326"	"Q542V3;Q8VE97"	"Serine/arginine-rich splicing factor 4"	"Srsf4"
"151"	-0.2828439	0.03150256	3	"756"	-0.3614312	-0.4225616	-0.06453884	0.1647117	-0.05314059	-0.01706343	-0.2828439	0.03150256	5	15	15	11.3	11.3	181.91	0	29.402	18353000	-0.136279356	-0.362760514	-0.29156211	-0.429971039	-0.46053499	-0.385123849	-0.422025919	-0.037294533	-0.091783158	NA	0.169449821	0.01794599	0.306739241	-0.03842143	-0.040879153	-0.080121189	0.010257557	-0.044384412	NA	"Q64511;Q01320;F6U5K2;F6V2E8;F6XX57"	"Q64511"	"DNA topoisomerase 2-beta"	"Top2b"
"152"	-0.06331434	-0.00249996	3	"423"	-0.124213	-0.05399013	-0.01173988	-0.04437617	-0.00719284	0.04406913	-0.06331434	-0.00249996	21	3	3	11.3	11.3	40.489	0	4.6799	11649000	-0.045754008	NA	-0.128135309	-0.120290697	NA	NA	-0.053990129	NA	-0.011739882	NA	NA	-0.036828436	-0.051923908	NA	NA	-0.00719284	NA	0.044069134	NA	"P08752;A0A0A6YWA9;A2A610;A2AE31;A2AE32;B2RVZ3;A2AE33;Z4YKV1;Q66L47;P20612;Q9DC51;Q3V3I2;P50149;P18872-2;P18872;B2RSH2;P63094-2;Q8CGK7;P63094;Q6R0H7-4;Q6R0H7"	"P08752;A0A0A6YWA9"	"Guanine nucleotide-binding protein G(i) subunit alpha-2"	"Gnai2"
"153"	-0.08767147	0.04380553	3	"479"	-0.1386258	-0.1168327	-0.007555845	0.09871248	-0.002042282	0.03474638	-0.08767147	0.04380553	1	4	4	12.8	12.8	34.306	0	6.8294	14844000	-0.009167103	-0.078167915	NA	-0.199083686	-0.116832748	NA	NA	-0.036977571	0.003374347	0.010935689	0.086435162	NA	0.110989802	0.057480995	NA	-0.061565559	0.054613031	0.032175381	0.017450733	"P35550"	"P35550"	"rRNA 2-O-methyltransferase fibrillarin"	"Fbl"
"154"	-0.2016484	0.06127444	3	"957"	-0.2989473	-0.2933249	-0.01267292	0.1486759	0.07586867	-0.04072127	-0.2016484	0.06127444	3	3	3	14.1	14.1	28.38	0	15.368	12959000	-0.063974117	NA	-0.334362745	-0.263531774	NA	-0.327265024	-0.259384692	-0.069687851	0.037466358	-0.005797269	NA	0.095560357	0.201791495	NA	0.041694187	0.110043138	-0.082562752	-0.041507781	0.00190671	"Q9CX11;G3XA22;G3X989"	"Q9CX11;G3XA22"	"rRNA-processing protein UTP23 homolog"	"Utp23"
"155"	-0.3749987	0.1267409	3	"1060"	-0.3983024	-0.377237	-0.3494567	0.09039478	-0.2608581	0.5506859	-0.3749987	0.1267409	5	8	8	14.2	14.2	87.052	0	11.548	8688200	-0.085145184	NA	-0.329652071	-0.466952801	-0.377236962	NA	NA	-0.318903536	-0.38000977	NA	NA	0.20325917	-0.022469606	-0.260858148	NA	NA	0.590451717	0.510920167	NA	"Q9Z110-2;Q9Z110;H3BKJ8;H3BLE8;D3Z0B4"	"Q9Z110-2;Q9Z110"	"Delta-1-pyrroline-5-carboxylate synthase;Glutamate 5-kinase;Gamma-glutamyl phosphate reductase"	"Aldh18a1"
"156"	-0.1647954	-0.09195848	3	"739"	-0.2474031	-0.1837808	-0.06320243	-0.101121	-0.109153	-0.06560137	-0.1647954	-0.09195848	3	24	14	14.8	8	278.58	0	255.04	86567000	-0.122641318	NA	-0.240052775	-0.254753411	-0.221421912	-0.188626096	-0.14129439	-0.064220749	-0.057540525	-0.067845993	NA	-0.182585835	-0.019656241	-0.149865434	-0.025182934	-0.152410686	-0.054969862	-0.069871455	-0.071962796	"Q61687;F6RDB7;A0A0G2JED2"	"Q61687;F6RDB7"	"Transcriptional regulator ATRX"	"Atrx"
"157"	-0.1115687	0.1715331	3	"515"	-0.08020902	-0.1993251	-0.05517201	0.2848332	0.1394375	0.0903286	-0.1115687	0.1715331	5	3	3	15.6	15.6	21.881	0	4.7728	11878000	0.032462961	NA	-0.054373883	-0.106044158	NA	-0.193521559	-0.205128714	NA	-0.055172008	NA	NA	0.376388937	0.193277478	NA	0.204578832	0.074296087	NA	0.090328597	NA	"Q5EBQ6;P51410;A0A0G2JES3;D3YZT0;D3Z629"	"Q5EBQ6;P51410;A0A0G2JES3"	"60S ribosomal protein L9"	"Rpl9"
"158"	0.01822842	-0.1361929	3	"827"	0.05097168	0.05465064	-0.05093704	-0.172716	-0.08534969	-0.150513	0.01822842	-0.1361929	4	3	3	15.9	15.9	17.89	0	4.7593	12735000	-0.050633683	NA	0.055760451	0.046182901	NA	-0.006475602	0.115776889	NA	-0.050937042	NA	NA	-0.189125195	-0.156306818	NA	-0.062168185	-0.108531207	NA	-0.150513023	NA	"Q8BL97-3;Q8BL97-4;Q8BL97-2;Q8BL97"	"Q8BL97-3;Q8BL97-4;Q8BL97-2;Q8BL97"	"Serine/arginine-rich splicing factor 7"	"Srsf7"
"159"	-0.09674194	0.1604292	3	"316"	-0.1451541	-0.1871244	0.04205265	0.2048301	0.1489409	0.1275166	-0.09674194	0.1604292	8	17	17	16.1	16.1	149.69	0	50.311	39943000	0.031843629	-0.145827621	-0.121926516	-0.167708278	-0.225614414	-0.189888492	-0.145870149	0.038739342	0.07656765	0.010850969	0.249784857	0.209728897	0.154976398	0.204829335	0.085033089	0.156960398	0.11776828	0.124210678	0.140570894	"E9QNN1;O70133-2;A0A087WPL5;O70133;Q3UR42;O70133-3;A0A0R4J2C3;A0A087WRT3"	"E9QNN1;O70133-2;A0A087WPL5;O70133;Q3UR42;O70133-3"	"ATP-dependent RNA helicase A"	"Dhx9"
"160"	6.49e-05	-0.2566206	3	"753"	-0.09089467	-0.0813967	0.1724862	-0.351849	-0.2411151	-0.1768976	6.49e-05	-0.2566206	4	13	13	16.4	16.4	128.36	0	47.166	53117000	-0.164298406	-0.027866619	-0.1118486	-0.132968798	-0.120153204	-0.068445519	-0.055591375	0.172486156	NA	NA	-0.290524334	-0.373187959	-0.391834557	-0.228400365	-0.206069946	-0.288874954	-0.176897615	NA	NA	"Q640N1;Q640N1-2;A0A0R4J0C4;Q9D2L5"	"Q640N1;Q640N1-2"	"Adipocyte enhancer-binding protein 1"	"Aebp1"
"161"	-0.0845708	-0.05252044	3	"178"	-0.01876224	-0.021098	-0.2138522	0.01625643	-0.01301291	-0.1608049	-0.0845708	-0.05252044	6	8	8	16.9	16.9	71.006	0	12.529	26232000	-0.034607655	0.053155314	-0.044379596	-0.065062426	-0.113176629	-0.00625965	0.056142267	-0.213852167	NA	NA	-0.024649832	0.05231145	0.02110767	-0.015233969	-0.042457357	0.018652605	-0.160804853	NA	NA	"S4R2B0;B2RY56;S4R2J1;S4R2A4;S4R1X9;S4R2F7"	"S4R2B0;B2RY56"	"RNA-binding protein 25"	"Rbm25"
"162"	0.009830113	-0.2334469	3	"367"	-0.1246713	-0.04217966	0.1963413	-0.3672286	-0.3025454	-0.03056677	0.009830113	-0.2334469	5	20	20	17.6	17.6	138.55	0	108.35	90938000	-0.111808397	-0.15762794	-0.112664074	-0.103721879	0.025018951	-0.084959157	-0.066598773	0.194236755	0.194292292	0.200494811	-0.332115144	-0.397801012	-0.371769577	-0.266960412	-0.330981642	-0.309694022	0.000477437	-0.049090188	-0.043087564	"H3BL37;O08784;H3BIX0;Q05CS0;H3BK88"	"H3BL37;O08784;H3BIX0"	"Treacle protein"	"Tcof1"
"163"	-0.1362456	-0.01863412	3	"361"	-0.2505078	-0.2384586	0.08022954	-0.01772156	-0.01954668	NA	-0.1362456	-0.01863412	9	25	25	19.1	19.1	224.13	0	87.915	53585000	-0.115267278	-0.26233834	-0.24313575	-0.246049419	-0.205972269	-0.227099121	-0.282304555	NA	0.080229543	NA	-0.03881878	-0.050959487	0.036613595	-0.000954402	-0.01886685	-0.03881878	NA	NA	NA	"G5E870;A0A087WNZ7;A0A0B4J1N9;A0A087WP92;A0A087WRV6;A0A087WQ02;Q3TP48;A0A087WS65;A0A087WSG4"	"G5E870;A0A087WNZ7;A0A0B4J1N9"	"E3 ubiquitin-protein ligase TRIP12"	"Trip12"
"164"	0.01397047	-0.1165449	3	"717"	0.02289314	0.04398032	-0.02496204	-0.2173574	-0.1456659	0.01338863	0.01397047	-0.1165449	1	22	21	19.3	18.6	133.84	0	102.7	135830000	-0.051287197	0.027186459	0.059828363	-0.018335391	-0.00921732	0.102776602	0.038381673	-0.046452925	-0.008995562	-0.019437643	-0.211440921	-0.221544638	-0.219086573	-0.147738159	-0.142201722	-0.147057682	0.004879993	0.009365916	0.025919979	"Q5U4C3"	"Q5U4C3"	"Splicing factor, arginine/serine-rich 19"	"Scaf1"
"165"	-0.1383091	0.1290847	3	"996"	-0.1391412	-0.004821261	-0.2709649	-0.03259954	NA	0.290769	-0.1383091	0.1290847	1	5	5	19.6	19.6	48.297	0	11.626	5428100	-0.046928393	NA	-0.057431456	-0.220851019	NA	NA	-0.004821261	NA	-0.270964891	NA	NA	-0.121165745	0.055966672	NA	NA	NA	NA	0.290768951	NA	"Q9D964"	"Q9D964"	"Glycine amidinotransferase, mitochondrial"	"Gatm"
"166"	-0.03081868	0.1010712	3	"644"	-0.00196391	-0.1127541	0.022262	0.1450509	0.1096181	0.04854457	-0.03081868	0.1010712	3	3	3	19.8	19.8	18.936	0	7.9483	7803000	0.041288134	NA	0.032256041	-0.03618386	NA	NA	-0.112754136	0.062092889	-0.017941445	0.022634564	NA	0.208871007	0.08123073	NA	NA	0.109618105	0.129593223	0.053846415	-0.037805919	"Q3TVJ8;Q9D8L3;Q62186"	"Q3TVJ8;Q9D8L3;Q62186"	"Translocon-associated protein subunit delta"	"Ssr4"
"167"	-0.1211577	0.02411368	3	"564"	-0.1710936	-0.2088277	0.0164483	0.002310127	0.001845059	0.06818584	-0.1211577	0.02411368	10	6	2	20	7.6	37.331	0	8.3661	19211000	-0.06964012	-0.140081495	-0.139530212	-0.233668953	NA	-0.285335004	-0.132320419	0.016448304	NA	NA	-0.034989201	0.005669651	0.036249932	NA	-0.009493375	0.013183494	0.068185844	NA	NA	"Q3U9V4;P62880;D3Z1M1;D3YZX3;E9QKR0;D3Z1T4;P29387;E9PWM7;A0A0A6YVN9;V9GWY1"	"Q3U9V4;P62880;D3Z1M1;D3YZX3;E9QKR0;D3Z1T4;P29387"	"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2;Guanine nucleotide-binding protein subunit beta-4"	"Gnb2;Gnb4"
"168"	-0.03444872	-0.2723399	3	"605"	-0.124262	-0.1711503	0.1920661	-0.4150236	-0.3200328	-0.08196346	-0.03444872	-0.2723399	2	5	5	20.2	20.2	25.261	0	14.937	48471000	-0.153394326	-0.117612101	-0.135518596	-0.119655237	-0.159981757	-0.165566579	-0.187902555	0.169791952	0.18486169	0.221544653	-0.386391968	-0.399829417	-0.458849281	-0.296072543	-0.290635526	-0.373390228	-0.060535673	-0.092723042	-0.092631653	"Q3TH81;P97762"	"Q3TH81;P97762"	"Retinitis pigmentosa 9 protein homolog"	"Rp9;rp9"
"169"	0.01053814	0.02681416	3	"414"	-0.0165974	0.032087	0.01612481	-0.150753	0.1259889	0.1052066	0.01053814	0.02681416	2	4	4	20.7	20.7	25.976	0	12.35	75819000	0.018676151	-0.059025567	-0.030458296	0.039691672	0.030680658	0.024977991	0.04060236	0.031287249	-0.023989528	0.041076723	-0.145786673	-0.161338046	-0.145134255	0.092878997	0.089124896	0.195962846	0.13864997	0.001776952	0.175192773	"Q7JCZ1;P00405"	"Q7JCZ1;P00405"	"Cytochrome c oxidase subunit 2"	"mt-Co2;Mtco2"
"170"	-0.1527119	0.1238976	3	"833"	-0.2667952	-0.238551	0.04721072	0.05605796	0.1558052	0.1598298	-0.1527119	0.1238976	1	9	9	21.5	21.5	64.279	0	67.579	66712000	-0.014407108	-0.223538533	-0.223211691	-0.35363549	-0.263260961	-0.222536936	-0.229855224	0.027675696	0.058539893	0.05541658	0.117777243	0.150973931	-0.10057728	0.165039152	0.170014754	0.132361636	0.155062631	0.133506969	0.190919682	"Q8BP47"	"Q8BP47"	"Asparagine--tRNA ligase, cytoplasmic"	"Nars"
"171"	0.002731147	-0.1661164	3	"1050"	-0.005083203	0.02540485	-0.0121282	-0.2309829	-0.1253052	-0.1420611	0.002731147	-0.1661164	3	15	15	21.6	21.6	103.96	0	94.489	135460000	-0.081692625	0.014772482	0.004536298	-0.034558389	0.006679906	-0.002089642	0.071624279	-0.066760823	0.002252492	0.028123721	-0.203495234	-0.240524307	-0.248929128	-0.074157931	-0.118231624	-0.183526084	-0.19870609	-0.137952164	-0.089525014	"Q9R1C7-2;Q9R1C7;A2AQW6"	"Q9R1C7-2;Q9R1C7"	"Pre-mRNA-processing factor 40 homolog A"	"Prpf40a"
"172"	0.08885604	0.04672583	3	"303"	0.2956548	0.3043935	-0.3334802	-0.1368398	-0.06540705	0.3424244	0.08885604	0.04672583	4	18	18	22.4	22.4	77.843	0	165	114270000	0.067790935	0.265548885	0.348460615	0.272954941	0.321536273	0.339033842	0.252610356	-0.341578364	-0.278362453	-0.380499721	-0.109814711	-0.155912697	-0.144792095	-0.036788538	-0.063183181	-0.096249416	0.280510068	0.388047904	0.358715117	"E9Q9K5;E9Q9K5-3;E9Q9K5-2;E9Q9K5-4"	"E9Q9K5"	"Triadin"	"Trdn"
"173"	-0.08585402	0.04891459	3	"508"	-0.1372561	-0.1736713	0.05336539	0.1296236	-0.01631384	0.03343404	-0.08585402	0.04891459	4	7	7	23.3	23.3	38.833	0	66.261	31408000	-0.018469712	-0.107304476	-0.123395398	-0.18106845	-0.210567355	-0.206482023	-0.10396459	0.106394917	-0.076761171	0.130462423	0.120239146	0.111932889	0.156698704	-0.094261453	0.034431435	0.010888484	0.05373133	0.056676216	-0.010105437	"Q5EBP8;P49312;P49312-2;V9GXF8"	"Q5EBP8;P49312;P49312-2"	"Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed"	"Hnrnpa1"
"174"	-0.1074788	0.07096975	3	"984"	-0.155824	-0.2159308	0.0493186	0.1157103	-0.04872626	0.1459252	-0.1074788	0.07096975	4	5	5	23.9	23.9	13.293	0	8.1485	52310000	-0.018029213	-0.087746054	NA	-0.223902017	-0.218036503	-0.163258255	-0.266497791	-0.004338498	0.02583818	0.126456127	0.143663913	NA	0.087756664	-0.055607647	-0.013384985	-0.077186152	0.135863826	0.150879204	0.151032582	"Q9D1R9;A0A0G2JEY6;A0A0G2JGY8;D3YWC0"	"Q9D1R9;A0A0G2JEY6"	"60S ribosomal protein L34"	"Rpl34"
"175"	-0.2036794	-0.02814503	3	"746"	-0.2835467	-0.298552	-0.02893936	0.021039	-0.03444288	-0.07103122	-0.2036794	-0.02814503	1	13	13	24	24	97.721	0	91.381	24887000	-0.115912201	-0.251455396	-0.262791485	-0.336393297	-0.274537623	-0.319619149	-0.301499277	-0.029746139	-0.021458874	-0.035613064	0.023155017	0.039305702	0.000656283	-0.087674968	-0.085397631	0.069743946	-0.047653206	-0.112658441	-0.052782021	"Q62187"	"Q62187"	"Transcription termination factor 1"	"Ttf1"
"176"	-0.1886397	-0.03864174	3	"880"	-0.2772878	-0.2842306	-0.004400793	0.037978	-0.06774021	-0.08616301	-0.1886397	-0.03864174	1	10	10	24.5	24.5	37.535	0	80.895	86742000	-0.095827972	-0.277695209	-0.224367693	-0.329800546	-0.28423056	NA	NA	0.003158842	-0.022184964	0.005823743	0.102213532	0.112917483	-0.101197004	-0.067740209	NA	NA	-0.092927389	-0.082620546	-0.082941093	"Q8R0F5"	"Q8R0F5"	"RNA-binding motif protein, X-linked 2"	"Rbmx2"
"177"	-0.227564	0.08214448	3	"860"	-0.2684062	-0.3542989	-0.05998697	0.2251761	0.08378579	-0.06252848	-0.227564	0.08214448	2	15	15	24.8	24.8	84.213	0	190.62	40964000	-0.072709782	-0.177263245	-0.286081254	-0.341874093	-0.345534682	-0.41222173	-0.305140436	-0.050707594	-0.026368847	-0.102884464	0.313837588	0.135382146	0.226308614	0.13464132	0.056060553	0.060655512	-0.014039401	-0.114853702	-0.058692351	"Q8CGC6;F6SB18"	"Q8CGC6"	"RNA-binding protein 28"	"Rbm28"
"178"	-0.07023581	-0.2700904	3	"259"	-0.1813057	-0.2528835	0.2234818	-0.3032393	-0.4887622	-0.01826973	-0.07023581	-0.2700904	4	8	8	25.7	25.7	33.954	0	14.242	16421000	-0.061055441	NA	-0.181305736	NA	NA	NA	-0.252883524	0.207661301	0.21764183	0.24514237	NA	-0.303239286	NA	NA	NA	-0.48876217	-0.0032301	-0.041718088	-0.009861006	"E9PUQ3;D3YWF5;D3Z5E5;D3YU88"	"E9PUQ3;D3YWF5;D3Z5E5;D3YU88"	""	"AU019823"
